id,ip,page,date,heure,minute,seconde
3166,184.154.36.164,/info/index.php,07-11-2014,11,32,19
3167,184.154.36.164,/cooperative/index.php,07-11-2014,11,32,21
3168,184.154.36.164,/presse/index.php,07-11-2014,11,32,23
3169,184.154.36.164,/produits/index.php,07-11-2014,11,32,25
3170,184.154.36.164,/produits//index.php,07-11-2014,11,32,27
3171,184.154.36.164,/produits/index.php,07-11-2014,11,32,28
3172,184.154.36.164,/info/index.php,07-11-2014,11,32,30
3173,184.154.36.164,/info/index.php,07-11-2014,11,32,31
3174,24.54.8.218,/accueil/index.php,07-11-2014,11,34,36
3175,24.75.186.11,/accueil/index.php,07-11-2014,11,47,37
3176,24.75.186.11,/cooperative/index.php,07-11-2014,11,48,17
3177,24.75.186.11,/cooperative/index.php,07-11-2014,11,48,17
3178,24.75.186.11,/cooperative/index.php,07-11-2014,11,48,18
3179,24.75.186.11,/cooperative/index.php,07-11-2014,11,48,19
3180,157.55.39.205,/accueil/index.php,07-11-2014,12,21,49
3181,65.92.159.224,/accueil/index.php,07-11-2014,13,20,23
3182,65.92.159.224,/produits/index.php,07-11-2014,13,20,59
3183,65.92.159.224,/produits/index.php,07-11-2014,13,20,59
3184,65.92.159.224,/produits/index.php,07-11-2014,13,21,55
3185,65.92.159.224,/info/index.php,07-11-2014,13,22,2
3186,65.92.159.224,/info/index.php,07-11-2014,13,22,3
3187,65.92.159.224,/partenaires/index.php,07-11-2014,13,24,38
3188,65.92.159.224,/partenaires/index.php,07-11-2014,13,24,38
3189,67.68.119.150,/accueil/index.php,07-11-2014,13,25,4
3190,65.92.159.224,/info/index.php,07-11-2014,13,25,16
3191,65.92.159.224,/presse/index.php,07-11-2014,13,25,19
3192,65.92.159.224,/presse/index.php,07-11-2014,13,25,20
3193,65.92.159.224,/cooperative/index.php,07-11-2014,13,27,50
3194,65.92.159.224,/cooperative/index.php,07-11-2014,13,27,51
3195,173.176.32.239,/accueil/index.php,07-11-2014,13,30,11
3196,24.54.0.194,/accueil/index.php,07-11-2014,13,35,16
3197,70.48.118.81,/accueil/index.php,07-11-2014,13,49,43
3198,157.55.39.205,/accueil/index.php,07-11-2014,14,14,57
3199,132.203.169.62,/accueil/index.php,07-11-2014,14,53,14
3200,173.246.9.242,/accueil/index.php,07-11-2014,15,17,4
3201,24.54.9.210,/accueil/index.php,07-11-2014,16,38,39
3202,24.54.9.210,/cooperative/index.php,07-11-2014,16,39,22
3203,24.54.9.210,/accueil/index.php,07-11-2014,16,39,47
3204,69.70.138.198,/accueil/index.php,07-11-2014,16,41,21
3205,69.70.138.198,/info/index.php,07-11-2014,16,44,3
3206,66.249.69.2,/accueil/index.php,07-11-2014,17,3,55
3207,24.54.5.122,/accueil/index.php,07-11-2014,17,45,37
3208,24.54.5.122,/cooperative/index.php,07-11-2014,17,46,7
3209,24.54.5.122,/produits/index.php,07-11-2014,17,47,19
3210,24.54.5.122,/presse/index.php,07-11-2014,17,47,32
3211,24.54.5.122,/info/index.php,07-11-2014,17,47,54
3212,24.54.5.122,/partenaires/index.php,07-11-2014,17,49,34
3213,96.44.123.64,/accueil/index.php,07-11-2014,18,11,5
3214,173.179.186.110,/accueil/index.php,07-11-2014,19,12,45
3215,23.22.237.114,/accueil/index.php,07-11-2014,19,28,54
3216,107.171.155.8,/accueil/index.php,07-11-2014,20,26,17
3217,107.171.155.8,/produits/index.php,07-11-2014,20,26,25
3218,107.171.155.8,/accueil/index.php,07-11-2014,20,26,38
3219,70.82.190.62,/accueil/index.php,07-11-2014,21,38,20
3220,70.82.190.62,/accueil/index.php,07-11-2014,21,38,58
3221,70.82.190.62,/partenaires/index.php,07-11-2014,21,39,0
3222,70.82.190.62,/info/index.php,07-11-2014,21,39,40
3223,70.82.190.62,/presse/index.php,07-11-2014,21,40,24
3224,70.82.190.62,/info/index.php,07-11-2014,21,40,49
3225,70.82.190.62,/produits/index.php,07-11-2014,21,40,52
3226,207.96.217.43,/accueil/index.php,07-11-2014,21,50,0
3227,207.96.217.43,/produits/index.php,07-11-2014,21,50,28
3228,174.92.233.86,/accueil/index.php,07-11-2014,22,11,5
3229,174.92.233.86,/produits/index.php,07-11-2014,22,11,22
3230,174.92.233.86,/presse/index.php,07-11-2014,22,11,29
3231,174.92.233.86,/accueil/index.php,07-11-2014,22,11,33
3232,174.92.233.86,/produits/index.php,07-11-2014,22,11,33
3233,24.142.91.109,/accueil/index.php,07-11-2014,22,53,46
3234,24.142.91.109,/produits/index.php,07-11-2014,22,54,35
3235,216.218.29.190,/accueil/index.php,07-11-2014,23,30,34
3236,67.68.74.33,/accueil/index.php,07-11-2014,23,31,3
3237,216.218.29.190,/accueil/index.php,07-11-2014,23,49,30
3238,173.179.220.44,/accueil/index.php,07-11-2014,0,12,58
3239,74.6.254.145,/accueil/index.php,07-11-2014,0,18,15
3240,70.27.209.224,/accueil/index.php,07-11-2014,0,36,4
3241,192.95.205.147,/accueil/index.php,07-11-2014,0,54,48
3242,64.74.215.84,/accueil/index.php,07-11-2014,1,41,33
3243,64.74.215.84,/info/index.php,07-11-2014,1,42,9
3244,64.74.215.84,/cooperative/index.php,07-11-2014,1,42,9
3245,64.74.215.84,/presse/index.php,07-11-2014,1,42,44
3246,64.74.215.84,/produits/index.php,07-11-2014,1,42,44
3247,64.74.215.84,/partenaires/index.php,07-11-2014,1,42,44
3248,64.74.215.84,/partenaires/index.php,07-11-2014,1,42,44
3249,64.74.215.84,/presse/index.php,07-11-2014,1,42,45
3250,64.74.215.84,/cooperative/index.php,07-11-2014,1,43,21
3251,64.74.215.84,/produits/index.php,07-11-2014,1,43,21
3252,64.74.215.84,/accueil/index.php,07-11-2014,1,43,58
3253,64.74.215.84,/accueil/index.php,07-11-2014,1,43,59
3254,64.74.215.84,/info/index.php,07-11-2014,1,44,34
3255,64.74.215.84,/presse/index.php,07-11-2014,1,44,34
3256,64.74.215.84,/accueil/index.php,07-11-2014,1,45,12
3257,64.74.215.84,/cooperative/index.php,07-11-2014,1,45,13
3258,64.74.215.84,/partenaires/index.php,07-11-2014,1,45,49
3259,64.74.215.84,/cooperative/index.php,07-11-2014,1,45,49
3260,64.74.215.84,/accueil/index.php,07-11-2014,1,46,25
3261,64.74.215.84,/info/index.php,07-11-2014,1,46,25
3262,173.252.73.112,/accueil/index.php,08-11-2014,3,42,5
3263,68.180.228.227,/cooperative/index.php,08-11-2014,4,25,40
3264,66.249.69.228,/accueil/index.php,08-11-2014,6,0,24
3265,66.249.69.2,/cooperative/index.php,08-11-2014,6,14,53
3266,66.249.69.241,/info/index.php,08-11-2014,7,47,29
3267,70.82.190.62,/accueil/index.php,08-11-2014,8,0,46
3268,66.249.69.17,/cooperative/index.php,08-11-2014,8,14,15
3269,66.249.69.17,/produits/index.php,08-11-2014,8,40,21
3270,24.114.83.124,/accueil/index.php,08-11-2014,9,41,12
3271,24.114.83.124,/cooperative/index.php,08-11-2014,9,41,53
3272,66.249.69.2,/partenaires/index.php,08-11-2014,9,42,23
3273,24.114.83.124,/produits/index.php,08-11-2014,9,43,29
3274,66.249.69.228,/accueil/index.php,08-11-2014,10,5,41
3275,24.54.13.121,/accueil/index.php,08-11-2014,10,9,39
3276,24.201.2.216,/accueil/index.php,08-11-2014,10,59,44
3277,24.201.2.216,/cooperative/index.php,08-11-2014,11,0,16
3278,24.201.2.216,/produits/index.php,08-11-2014,11,1,13
3279,184.154.36.166,/accueil/index.php,08-11-2014,11,31,25
3280,184.154.36.166,/partenaires/index.php,08-11-2014,11,31,28
3281,184.154.36.166,/info/index.php,08-11-2014,11,31,29
3282,184.154.36.166,/cooperative/index.php,08-11-2014,11,31,30
3283,184.154.36.166,/presse/index.php,08-11-2014,11,31,31
3284,184.154.36.166,/produits/index.php,08-11-2014,11,31,33
3285,184.154.36.166,/produits//index.php,08-11-2014,11,31,36
3286,184.154.36.166,/produits/index.php,08-11-2014,11,31,36
3287,184.154.36.166,/info/index.php,08-11-2014,11,31,40
3288,184.154.36.166,/info/index.php,08-11-2014,11,31,41
3289,157.55.39.232,/cooperative/index.php,08-11-2014,12,1,11
3290,66.249.69.241,/info/index.php,08-11-2014,12,31,16
3291,157.55.39.231,/accueil/index.php,08-11-2014,12,42,18
3292,66.249.69.2,/produits/index.php,08-11-2014,13,28,56
3293,66.249.69.228,/accueil/index.php,08-11-2014,14,12,36
3294,24.54.4.46,/accueil/index.php,08-11-2014,14,27,46
3295,24.54.4.46,/cooperative/index.php,08-11-2014,14,27,53
3296,24.54.4.46,/info/index.php,08-11-2014,14,28,24
3297,24.54.4.46,/info/index.php,08-11-2014,14,28,25
3298,24.54.4.46,/info/index.php,08-11-2014,14,28,28
3299,24.54.4.46,/info/index.php,08-11-2014,14,28,29
3300,24.54.4.46,/presse/index.php,08-11-2014,14,28,30
3301,24.54.4.46,/produits/index.php,08-11-2014,14,28,35
3302,24.54.4.46,/cooperative/index.php,08-11-2014,14,29,0
3303,24.54.4.46,/partenaires/index.php,08-11-2014,14,29,25
3304,66.249.69.241,/partenaires/index.php,08-11-2014,14,32,32
3305,157.55.39.205,/accueil/index.php,08-11-2014,14,40,5
3306,66.249.69.17,/cooperative/index.php,08-11-2014,15,11,57
3307,66.249.69.2,/info/index.php,08-11-2014,17,44,45
3308,157.55.39.205,/accueil/index.php,08-11-2014,18,44,38
3309,24.114.101.166,/accueil/index.php,08-11-2014,20,51,51
3310,24.114.101.166,/produits/index.php,08-11-2014,20,52,1
3311,24.54.11.39,/accueil/index.php,08-11-2014,21,8,38
3312,24.54.11.39,/produits/index.php,08-11-2014,21,9,2
3313,24.54.11.39,/cooperative/index.php,08-11-2014,21,9,38
3314,24.226.224.30,/accueil/index.php,08-11-2014,21,17,22
3315,65.52.246.161,/accueil/index.php,08-11-2014,21,26,9
3316,66.249.69.2,/info/index.php,09-11-2014,5,27,25
3317,54.161.106.59,/accueil/index.php,09-11-2014,5,51,50
3318,66.119.131.163,/accueil/index.php,09-11-2014,8,21,56
3319,66.119.131.163,/accueil/index.php,09-11-2014,8,24,28
3320,66.119.131.163,/accueil/index.php,09-11-2014,8,25,45
3321,24.54.12.56,/accueil/index.php,09-11-2014,9,12,19
3322,70.83.191.65,/accueil/index.php,09-11-2014,9,19,31
3323,24.122.120.116,/accueil/index.php,09-11-2014,9,29,29
3324,24.54.1.207,/accueil/index.php,09-11-2014,9,41,6
3325,24.54.1.207,/partenaires/index.php,09-11-2014,9,41,16
3326,24.54.1.207,/cooperative/index.php,09-11-2014,9,41,26
3327,24.54.1.207,/accueil/index.php,09-11-2014,9,42,11
3328,24.54.1.207,/cooperative/index.php,09-11-2014,9,42,28
3329,24.54.1.207,/produits/index.php,09-11-2014,9,42,31
3330,24.54.1.207,/presse/index.php,09-11-2014,9,42,51
3331,24.54.1.207,/info/index.php,09-11-2014,9,43,1
3332,24.54.1.207,/partenaires/index.php,09-11-2014,9,43,20
3333,192.99.40.137,/accueil/index.php,09-11-2014,9,47,5
3334,24.122.126.188,/accueil/index.php,09-11-2014,9,59,9
3335,24.200.190.93,/accueil/index.php,09-11-2014,11,8,50
3336,184.154.36.163,/accueil/index.php,09-11-2014,11,33,2
3337,184.154.36.163,/partenaires/index.php,09-11-2014,11,33,5
3338,184.154.36.163,/info/index.php,09-11-2014,11,33,7
3339,184.154.36.163,/cooperative/index.php,09-11-2014,11,33,7
3340,184.154.36.163,/presse/index.php,09-11-2014,11,33,8
3341,184.154.36.163,/produits/index.php,09-11-2014,11,33,9
3342,184.154.36.163,/produits//index.php,09-11-2014,11,33,10
3343,184.154.36.163,/produits/index.php,09-11-2014,11,33,11
3344,184.154.36.163,/info/index.php,09-11-2014,11,33,14
3345,184.154.36.163,/info/index.php,09-11-2014,11,33,14
3346,157.55.39.231,/accueil/index.php,09-11-2014,13,41,46
3347,66.249.69.241,/cooperative/index.php,09-11-2014,13,51,39
3348,66.249.69.2,/info/index.php,09-11-2014,14,42,7
3349,184.151.111.117,/accueil/index.php,09-11-2014,15,8,54
3350,66.249.69.241,/produits/index.php,09-11-2014,15,48,44
3351,24.54.9.186,/accueil/index.php,09-11-2014,16,2,34
3352,24.54.9.186,/produits/index.php,09-11-2014,16,3,30
3353,24.54.9.186,/accueil/index.php,09-11-2014,16,4,48
3354,70.27.214.29,/accueil/index.php,09-11-2014,16,7,19
3355,66.249.69.17,/partenaires/index.php,09-11-2014,16,37,6
3356,66.249.69.2,/cooperative/index.php,09-11-2014,16,54,29
3357,24.54.5.196,/accueil/index.php,09-11-2014,17,17,4
3358,24.54.5.196,/produits/index.php,09-11-2014,17,18,16
3359,24.54.5.196,/info/index.php,09-11-2014,17,18,58
3360,66.249.69.241,/info/index.php,09-11-2014,18,12,28
3361,174.92.230.102,/accueil/index.php,09-11-2014,18,17,5
3362,174.92.230.102,/cooperative/index.php,09-11-2014,18,17,28
3363,174.92.230.102,/produits/index.php,09-11-2014,18,18,8
3364,174.92.230.102,/presse/index.php,09-11-2014,18,18,31
3365,157.55.39.231,/cooperative/index.php,09-11-2014,19,33,53
3366,66.249.69.2,/produits/index.php,09-11-2014,20,20,37
3367,66.249.69.241,/cooperative/index.php,09-11-2014,20,52,12
3368,157.55.39.205,/accueil/index.php,09-11-2014,21,14,48
3369,192.99.107.46,/accueil/index.php,09-11-2014,21,56,11
3370,24.201.2.216,/accueil/index.php,09-11-2014,21,56,33
3371,24.201.2.216,/cooperative/index.php,09-11-2014,21,56,52
3372,24.201.2.216,/produits/index.php,09-11-2014,21,57,20
3373,24.201.2.216,/presse/index.php,09-11-2014,21,58,29
3374,24.201.2.216,/info/index.php,09-11-2014,21,58,53
3375,24.201.2.216,/partenaires/index.php,09-11-2014,22,0,19
3376,66.249.69.2,/info/index.php,09-11-2014,22,0,23
3377,24.201.2.216,/cooperative/index.php,09-11-2014,22,0,55
3378,24.201.2.216,/cooperative/index.php,09-11-2014,22,1,1
3379,24.201.2.216,/cooperative/index.php,09-11-2014,22,1,14
3380,24.201.2.216,/cooperative/index.php,09-11-2014,22,1,21
3381,24.201.2.216,/cooperative/index.php,09-11-2014,22,2,25
3382,66.249.69.17,/partenaires/index.php,09-11-2014,22,52,49
3383,66.249.69.2,/cooperative/index.php,09-11-2014,0,12,39
3384,66.249.69.241,/produits/index.php,09-11-2014,0,37,55
3385,24.54.13.98,/accueil/index.php,09-11-2014,0,38,49
3386,24.54.13.98,/cooperative/index.php,09-11-2014,0,39,24
3387,24.54.13.98,/produits/index.php,09-11-2014,0,40,56
3388,24.54.13.98,/presse/index.php,09-11-2014,0,41,17
3389,24.54.13.98,/info/index.php,09-11-2014,0,41,35
3390,24.54.13.98,/partenaires/index.php,09-11-2014,0,44,30
3391,66.249.69.241,/info/index.php,09-11-2014,1,24,20
3392,66.249.69.17,/partenaires/index.php,09-11-2014,2,48,11
3393,66.249.69.242,/accueil/index.php,10-11-2014,3,12,42
3394,195.202.226.219,/accueil/index.php,10-11-2014,4,28,30
3395,66.249.69.3,/accueil/index.php,10-11-2014,7,53,37
3396,157.55.39.205,/info/index.php,10-11-2014,8,18,17
3397,184.151.112.243,/accueil/index.php,10-11-2014,8,51,59
3398,184.151.112.243,/partenaires/index.php,10-11-2014,8,52,27
3399,184.151.112.243,/info/index.php,10-11-2014,8,53,17
3400,184.151.112.243,/info/index.php,10-11-2014,9,7,30
3401,184.154.36.168,/accueil/index.php,10-11-2014,11,31,38
3402,184.154.36.168,/partenaires/index.php,10-11-2014,11,31,41
3403,184.154.36.168,/info/index.php,10-11-2014,11,31,41
3404,184.154.36.168,/cooperative/index.php,10-11-2014,11,31,42
3405,184.154.36.168,/presse/index.php,10-11-2014,11,31,44
3406,184.154.36.168,/produits/index.php,10-11-2014,11,31,44
3407,184.154.36.168,/produits//index.php,10-11-2014,11,31,50
3408,184.154.36.168,/produits/index.php,10-11-2014,11,31,51
3409,184.154.36.168,/info/index.php,10-11-2014,11,31,55
3410,184.154.36.168,/info/index.php,10-11-2014,11,31,56
3411,157.55.39.205,/accueil/index.php,10-11-2014,12,38,52
3412,66.249.69.228,/accueil/index.php,10-11-2014,13,49,38
3413,212.198.103.179,/cooperative/index.php,10-11-2014,14,17,24
3414,212.198.103.179,/cooperative/index.php,10-11-2014,14,17,37
3415,66.249.69.17,/accueil/index.php,10-11-2014,14,31,33
3416,212.198.103.179,/cooperative/index.php,10-11-2014,14,32,21
3417,212.198.103.179,/cooperative/index.php,10-11-2014,14,32,23
3418,207.96.217.53,/accueil/index.php,10-11-2014,16,37,41
3419,207.96.217.53,/info/index.php,10-11-2014,16,38,18
3420,207.96.217.53,/produits/index.php,10-11-2014,16,41,24
3421,207.96.217.53,/produits/index.php,10-11-2014,16,42,24
3422,70.27.210.115,/accueil/index.php,10-11-2014,18,58,8
3423,70.27.210.115,/produits/index.php,10-11-2014,18,58,47
3424,70.27.210.115,/produits/index.php,10-11-2014,18,59,6
3425,70.27.210.115,/info/index.php,10-11-2014,18,59,40
3426,74.56.205.176,/accueil/index.php,10-11-2014,20,18,53
3427,74.56.205.176,/info/index.php,10-11-2014,20,52,29
3428,74.56.205.176,/presse/index.php,10-11-2014,20,52,46
3429,184.151.112.115,/info/index.php,10-11-2014,22,17,13
3430,184.151.112.221,/presse/index.php,10-11-2014,23,37,0
3431,157.55.39.205,/accueil/index.php,10-11-2014,23,42,3
3432,66.249.69.241,/cooperative/index.php,10-11-2014,23,59,5
3433,157.55.39.231,/accueil/index.php,11-11-2014,5,1,52
3434,92.63.88.42,/accueil/index.php,11-11-2014,8,31,32
3435,184.151.114.92,/accueil/index.php,11-11-2014,9,28,17
3436,207.46.13.110,/produits/index.php,11-11-2014,9,56,29
3437,66.130.16.239,/accueil/index.php,11-11-2014,9,57,38
3438,66.130.16.239,/produits/index.php,11-11-2014,9,58,14
3439,132.208.12.64,/accueil/index.php,11-11-2014,10,21,24
3440,132.208.12.64,/accueil/index.php,11-11-2014,10,22,1
3441,132.208.12.64,/produits/index.php,11-11-2014,10,22,5
3442,192.185.2.127,/accueil/index.php,11-11-2014,10,49,25
3443,157.55.39.205,/info/index.php,11-11-2014,11,27,27
3444,184.154.36.163,/accueil/index.php,11-11-2014,11,33,46
3445,184.154.36.163,/partenaires/index.php,11-11-2014,11,33,47
3446,184.154.36.163,/info/index.php,11-11-2014,11,33,49
3447,184.154.36.163,/cooperative/index.php,11-11-2014,11,33,53
3448,184.154.36.163,/presse/index.php,11-11-2014,11,33,54
3449,184.154.36.163,/produits/index.php,11-11-2014,11,33,54
3450,184.154.36.163,/produits//index.php,11-11-2014,11,33,56
3451,184.154.36.163,/produits/index.php,11-11-2014,11,33,56
3452,184.154.36.163,/info/index.php,11-11-2014,11,33,59
3453,184.154.36.163,/info/index.php,11-11-2014,11,34,0
3454,207.61.141.104,/accueil/index.php,11-11-2014,13,8,24
3455,54.81.155.94,/accueil/index.php,11-11-2014,14,51,36
3456,192.185.2.127,/accueil/index.php,11-11-2014,15,23,53
3457,173.252.110.118,/accueil/index.php,11-11-2014,15,58,31
3458,66.249.69.242,/accueil/index.php,11-11-2014,16,16,55
3459,24.54.2.199,/accueil/index.php,11-11-2014,18,3,28
3460,24.54.2.199,/cooperative/index.php,11-11-2014,18,4,8
3461,24.54.2.199,/produits/index.php,11-11-2014,18,4,57
3462,24.54.2.199,/presse/index.php,11-11-2014,18,4,57
3463,24.54.2.199,/accueil/index.php,11-11-2014,18,5,0
3464,24.54.2.199,/presse/index.php,11-11-2014,18,5,16
3465,24.54.14.65,/accueil/index.php,11-11-2014,18,5,39
3466,24.54.2.199,/accueil/index.php,11-11-2014,18,7,13
3467,24.54.2.199,/presse/index.php,11-11-2014,18,7,16
3468,24.54.2.199,/info/index.php,11-11-2014,18,7,19
3469,24.54.2.199,/partenaires/index.php,11-11-2014,18,7,25
3470,157.55.39.205,/info/index.php,11-11-2014,18,18,51
3471,24.54.14.65,/accueil/index.php,11-11-2014,18,35,23
3472,157.55.39.231,/accueil/index.php,11-11-2014,22,20,45
3473,157.55.39.18,/presse/index.php,11-11-2014,23,24,45
3474,54.221.33.66,/accueil/index.php,11-11-2014,23,48,33
3475,157.55.39.205,/accueil/index.php,11-11-2014,0,6,7
3476,66.249.69.228,/accueil/index.php,11-11-2014,0,14,40
3477,107.170.12.81,/accueil/index.php,11-11-2014,0,39,22
3478,107.170.12.81,/info/index.php,11-11-2014,0,39,32
3479,107.170.12.81,/presse/index.php,11-11-2014,0,39,42
3480,107.170.12.81,/produits/index.php,11-11-2014,0,39,51
3481,107.170.12.81,/cooperative/index.php,11-11-2014,0,40,7
3482,107.170.12.81,/partenaires/index.php,11-11-2014,0,40,12
3483,157.55.39.19,/presse/index.php,11-11-2014,1,3,16
3484,157.55.39.205,/accueil/index.php,11-11-2014,1,3,37
3485,157.55.39.205,/info/index.php,11-11-2014,1,3,37
3486,157.55.39.205,/partenaires/index.php,11-11-2014,1,3,38
3487,78.233.17.172,/accueil/index.php,12-11-2014,3,41,56
3488,70.31.198.127,/accueil/index.php,12-11-2014,7,52,7
3489,70.31.198.127,/partenaires/index.php,12-11-2014,7,53,21
3490,66.249.69.242,/accueil/index.php,12-11-2014,8,8,30
3491,24.54.9.118,/accueil/index.php,12-11-2014,10,54,42
3492,184.154.36.163,/accueil/index.php,12-11-2014,11,30,57
3493,184.154.36.163,/partenaires/index.php,12-11-2014,11,30,58
3494,184.154.36.163,/info/index.php,12-11-2014,11,30,59
3495,184.154.36.163,/cooperative/index.php,12-11-2014,11,31,0
3496,184.154.36.163,/presse/index.php,12-11-2014,11,31,0
3497,184.154.36.163,/produits/index.php,12-11-2014,11,31,1
3498,184.154.36.163,/produits//index.php,12-11-2014,11,31,3
3499,184.154.36.163,/produits/index.php,12-11-2014,11,31,3
3500,184.154.36.163,/info/index.php,12-11-2014,11,31,6
3501,184.154.36.163,/info/index.php,12-11-2014,11,31,6
3502,24.54.16.193,/accueil/index.php,12-11-2014,12,46,18
3503,24.54.16.193,/cooperative/index.php,12-11-2014,12,47,23
3504,24.54.16.193,/produits/index.php,12-11-2014,12,47,41
3505,24.54.16.193,/presse/index.php,12-11-2014,12,48,5
3506,24.54.16.193,/info/index.php,12-11-2014,12,48,12
3507,24.54.16.193,/partenaires/index.php,12-11-2014,12,48,49
3508,142.217.45.180,/accueil/index.php,12-11-2014,14,9,37
3509,142.217.45.180,/cooperative/index.php,12-11-2014,14,10,22
3510,142.217.45.180,/produits/index.php,12-11-2014,14,11,21
3511,142.217.45.180,/presse/index.php,12-11-2014,14,12,51
3512,142.217.45.180,/info/index.php,12-11-2014,14,13,33
3513,142.217.45.180,/partenaires/index.php,12-11-2014,14,18,39
3514,142.83.68.59,/accueil/index.php,12-11-2014,14,49,40
3515,142.83.68.59,/info/index.php,12-11-2014,14,52,51
3516,142.83.68.59,/accueil/index.php,12-11-2014,15,14,27
3517,207.61.141.104,/accueil/index.php,12-11-2014,15,16,13
3518,192.154.140.30,/partenaires/index.php,12-11-2014,15,20,10
3519,192.154.140.30,/cooperative/index.php,12-11-2014,15,20,31
3520,192.154.140.30,/produits/index.php,12-11-2014,15,21,23
3521,192.154.140.30,/presse/index.php,12-11-2014,15,22,11
3522,192.154.140.30,/partenaires/index.php,12-11-2014,15,24,42
3523,192.154.140.30,/info/index.php,12-11-2014,15,24,47
3524,192.154.140.30,/partenaires/index.php,12-11-2014,15,26,1
3525,192.154.140.30,/cooperative/index.php,12-11-2014,15,26,56
3526,192.154.140.30,/presse/index.php,12-11-2014,15,27,8
3527,192.154.140.30,/cooperative/index.php,12-11-2014,15,27,52
3528,207.61.141.104,/accueil/index.php,12-11-2014,16,23,49
3529,207.61.141.104,/produits/index.php,12-11-2014,16,24,6
3530,207.61.141.104,/presse/index.php,12-11-2014,16,24,27
3531,207.61.141.104,/info/index.php,12-11-2014,16,24,41
3532,207.61.141.104,/partenaires/index.php,12-11-2014,16,26,12
3533,207.61.141.104,/accueil/index.php,12-11-2014,18,0,59
3534,207.61.141.104,/produits/index.php,12-11-2014,18,5,42
3535,66.249.69.17,/accueil/index.php,12-11-2014,19,39,9
3536,104.129.126.167,/accueil/index.php,12-11-2014,20,17,39
3537,104.129.126.167,/produits/index.php,12-11-2014,20,18,7
3538,66.249.69.2,/accueil/index.php,12-11-2014,22,23,43
3539,157.55.39.205,/partenaires/index.php,12-11-2014,22,55,23
3540,157.55.39.232,/accueil/index.php,12-11-2014,23,7,20
3541,54.234.145.80,/accueil/index.php,12-11-2014,23,55,8
3542,54.162.88.156,/accueil/index.php,12-11-2014,23,55,9
3543,192.99.107.64,/accueil/index.php,12-11-2014,2,16,4
3544,66.249.69.241,/accueil/index.php,12-11-2014,2,27,6
3545,66.249.69.241,/accueil/index.php,13-11-2014,5,8,18
3546,184.151.114.2,/partenaires/index.php,13-11-2014,5,59,14
3547,184.151.114.2,/partenaires/index.php,13-11-2014,5,59,51
3548,184.151.114.2,/cooperative/index.php,13-11-2014,5,59,55
3549,184.151.114.2,/partenaires/index.php,13-11-2014,6,4,46
3550,184.151.114.2,/cooperative/index.php,13-11-2014,6,4,50
3551,184.151.114.2,/partenaires/index.php,13-11-2014,6,6,27
3552,184.151.114.2,/produits/index.php,13-11-2014,6,6,36
3553,184.151.114.2,/partenaires/index.php,13-11-2014,6,7,12
3554,184.151.114.2,/info/index.php,13-11-2014,6,7,17
3555,184.151.114.2,/partenaires/index.php,13-11-2014,6,7,50
3556,66.212.183.117,/accueil/index.php,13-11-2014,9,45,1
3557,66.212.183.117,/cooperative/index.php,13-11-2014,9,45,58
3558,66.249.69.17,/produits/index.php,13-11-2014,9,46,46
3559,66.212.183.117,/produits/index.php,13-11-2014,9,46,57
3560,66.212.183.117,/presse/index.php,13-11-2014,9,47,29
3561,66.212.183.117,/produits/index.php,13-11-2014,9,48,5
3562,66.212.183.117,/cooperative/index.php,13-11-2014,9,48,5
3563,66.212.183.117,/accueil/index.php,13-11-2014,9,48,6
3564,24.54.4.231,/accueil/index.php,13-11-2014,10,10,9
3565,24.54.4.231,/cooperative/index.php,13-11-2014,10,14,28
3566,24.54.4.231,/produits/index.php,13-11-2014,10,15,43
3567,24.54.4.231,/presse/index.php,13-11-2014,10,16,4
3568,24.54.4.231,/info/index.php,13-11-2014,10,16,19
3569,24.54.4.231,/partenaires/index.php,13-11-2014,10,20,46
3570,24.54.4.231,/info/index.php,13-11-2014,10,21,0
3571,24.157.201.207,/accueil/index.php,13-11-2014,10,48,48
3572,68.180.228.227,/cooperative/index.php,13-11-2014,11,25,4
3573,68.180.228.227,/accueil/index.php,13-11-2014,11,28,16
3574,66.249.69.241,/cooperative/index.php,13-11-2014,11,45,5
3575,96.127.176.50,/accueil/index.php,13-11-2014,11,45,38
3576,96.127.176.50,/partenaires/index.php,13-11-2014,11,45,39
3577,96.127.176.50,/info/index.php,13-11-2014,11,45,39
3578,96.127.176.50,/cooperative/index.php,13-11-2014,11,45,40
3579,96.127.176.50,/presse/index.php,13-11-2014,11,45,41
3580,96.127.176.50,/produits/index.php,13-11-2014,11,45,41
3581,96.127.176.50,/produits//index.php,13-11-2014,11,45,43
3582,96.127.176.50,/produits/index.php,13-11-2014,11,45,43
3583,96.127.176.50,/info/index.php,13-11-2014,11,45,45
3584,96.127.176.50,/info/index.php,13-11-2014,11,45,45
3585,85.171.213.179,/accueil/index.php,13-11-2014,11,49,5
3586,85.171.213.179,/accueil/index.php,13-11-2014,11,50,36
3587,207.96.217.106,/accueil/index.php,13-11-2014,12,12,10
3588,207.96.217.106,/info/index.php,13-11-2014,12,14,36
3589,207.96.217.106,/produits/index.php,13-11-2014,12,14,53
3590,142.83.68.59,/accueil/index.php,13-11-2014,12,22,21
3591,142.83.68.59,/cooperative/index.php,13-11-2014,12,25,9
3592,66.249.69.241,/info/index.php,13-11-2014,12,41,27
